book,lang,source_order,page_n,facs,line_id,source_div_n,source_xml_id,printed_primary,printed_alternate,heading_label,source_heading_text,generated_n,generated_label,generated_source_label,visible_chapter_title,paired_generated_n,issue_codes,image_url,canonical_n,display_label,source_label_policy,decision_note
4,grc,611,552,page_images/page-0584.png,,64,spr-ch-4.64,ξδ,,Περὶ Μήκωνος ῥοιάδος.,Κεφ. ξδ΄. [Περὶ Μήκωνος ῥοιάδος.],4.64,Περὶ Μήκωνος ῥοιάδος,Κεφ. ξδ΄. [Περὶ Μήκωνος ῥοιάδος.],Κεφ. ξδ΄. [Περὶ Μήκωνος ῥοιάδος.],4.64,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0584.jp2/full/1200,/0/default.jpg",,,,
4,grc,612,554,page_images/page-0586.png,spr-lb-4-0586-01,65,spr-ch-4.65,ξε,,Περὶ Μήκωνος ἡμέρου.,Κεφ. ξε΄. [Περὶ Μήκωνος ἡμέρου.],4.65,Περὶ Μήκωνος ἡμέρου,Κεφ. ξε΄. [Περὶ Μήκωνος ἡμέρου.],Κεφ. ξε΄. [Περὶ Μήκωνος ἡμέρου.],4.65,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0586.jp2/full/1200,/0/default.jpg",,,,
4,grc,613,558,page_images/page-0590.png,,66,spr-ch-4.66,ξς,,Περὶ Μήκωνος κερατίτιδος.,Κεφ. ξς΄. [Περὶ Μήκωνος κερατίτιδος.],4.66,Περὶ Μήκωνος κερατίτιδος,Κεφ. ξς΄. [Περὶ Μήκωνος κερατίτιδος.],Κεφ. ξς΄. [Περὶ Μήκωνος κερατίτιδος.],4.66,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0590.jp2/full/1200,/0/default.jpg",,,,
4,grc,614,559,page_images/page-0591.png,,67,spr-ch-4.67,ξζ,,Περὶ Μήκωνος ἀφρώδους.,Κεφ. ξζ΄. [Περὶ Μήκωνος ἀφρώδους.],4.67,Περὶ Μήκωνος ἀφρώδους,Κεφ. ξζ΄. [Περὶ Μήκωνος ἀφρώδους.],Κεφ. ξζ΄. [Περὶ Μήκωνος ἀφρώδους.],4.67,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0591.jp2/full/1200,/0/default.jpg",,,,
4,grc,615,560,page_images/page-0592.png,,68,spr-ch-4.68,ξη,,Περὶ Ὑπηκόου.,Κεφ. ξη΄. [Περὶ Ὑπηκόου.],4.68,Περὶ Ὑπηκόου,Κεφ. ξη΄. [Περὶ Ὑπηκόου.],Κεφ. ξη΄. [Περὶ Ὑπηκόου.],4.68,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0592.jp2/full/1200,/0/default.jpg",,,,
4,grc,616,560,page_images/page-0592.png,,69,spr-ch-4.69,ξθ,,Περὶ Ὑοσκυάμου.,Κεφ. ξθ΄. [Περὶ Ὑοσκυάμου.],4.69,Περὶ Ὑοσκυάμου,Κεφ. ξθ΄. [Περὶ Ὑοσκυάμου.],Κεφ. ξθ΄. [Περὶ Ὑοσκυάμου.],4.69,DUPLICATE_GENERATED_N,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0592.jp2/full/1200,/0/default.jpg",,,,
4,grc,634,583,page_images/page-0615.png,,87,spr-ch-4.87,πζ,,,Κεφ. πζ΄.,4.87,Περὶ Φακοῦ τοῦ ἐπὶ τῶν τελμά- των,Κεφ. πζ΄. (πη΄.) [Περὶ Φακοῦ τοῦ ἐπὶ τῶν τελμά- των.],Κεφ. πζ΄.,4.87,SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0615.jp2/full/1200,/0/default.jpg",,,,
4,la,1549,583,page_images/page-0615.png,,,,LXXXVII,LXXXVIII,De Lenticula sta- gnina.,"Cap. LXXXVII. (LXXXVIII.) [De Lenticula sta- gnina.] Lenticula stagnina, [quam et agrestem et epipte-",4.87,De Lenticula sta- gnina,Cap. LXXXVII. (LXXXVIII.) [De Lenticula sta- gnina.],,4.87,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0615.jp2/full/1200,/0/default.jpg",,,,
4,grc,635,584,page_images/page-0616.png,spr-lb-4-0616-01,88,spr-ch-4.88,πη,,,Κεφ. πη΄.,4.88,Περὶ Ἀειζώου τοῦ μεγάλου,Κεφ. πη΄. (πθ΄.) [Περὶ Ἀειζώου τοῦ μεγάλου.],Κεφ. πη΄.,4.88,SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0616.jp2/full/1200,/0/default.jpg",,,,
4,la,1550,584,page_images/page-0616.png,,,,LXXXVIII,LXXXIX,De Sempervivo ma- gno.,"Cap. LXXXVIII. (LXXXIX.) [De Sempervivo ma- gno.] Sempervivum magnum ita nominatur, quoniam fo-",4.88,De Sempervivo ma- gno,Cap. LXXXVIII. (LXXXIX.) [De Sempervivo ma- gno.],,4.88,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0616.jp2/full/1200,/0/default.jpg",,,,
4,grc,636,585,page_images/page-0617.png,,89,spr-ch-4.89,πθ,,,Κεφ. πθ΄.,4.89,Περὶ Ἀειζώου μικροῦ,Κεφ. πθ΄. (ξ΄.) [Περὶ Ἀειζώου μικροῦ.],Κεφ. πθ΄.,4.89,SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0617.jp2/full/1200,/0/default.jpg",,,,
4,la,1551,585,page_images/page-0617.png,spr-lb-4-0617-10,,,LXXXIX,XC,De Sempervivo parvo.,Cap. LXXXIX. (XC.) [De Sempervivo parvo.],4.89,De Sempervivo parvo,Cap. LXXXIX. (XC.) [De Sempervivo parvo.],,4.89,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0617.jp2/full/1200,/0/default.jpg",,,,
4,grc,637,586,page_images/page-0618.png,,91,spr-ch-4.90,ϟα,,,Κεφ. ϟα΄.,4.91,Περὶ Ἀειζώου ἑτέρου),Κεφ. ϟα΄. [Περὶ Ἀειζώου ἑτέρου).],Κεφ. ϟα΄.,4.91,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0618.jp2/full/1200,/0/default.jpg",,,,
4,grc,638,586,page_images/page-0618.png,,90,spr-ch-4.91,ϟ,,,Κεφ. ϟ΄.,4.90,Περὶ Κοτυληδόνος,Κεφ. ϟ΄. (ϟβ΄.) [Περὶ Κοτυληδόνος.],Κεφ. ϟ΄.,4.90,BACKWARD_JUMP;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0618.jp2/full/1200,/0/default.jpg",,,,
4,la,1553,586,page_images/page-0618.png,spr-lb-4-0618-13,,,XC,XCII,De Cotyledone.,"Cap. XC. (XCII.) [De Cotyledone.] Cotyledon,",,,,,,INLINE_HEAD_UNMODELED;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0618.jp2/full/1200,/0/default.jpg",,,,
4,grc,639,587,page_images/page-0619.png,,91,spr-ch-4.92,ϟα,,,Κεφ. ϟα΄.,4.91,Περὶ ἑτέρας Κοτυληδόνος,Κεφ. ϟα΄. (ϟγ΄.) [Περὶ ἑτέρας Κοτυληδόνος.],Κεφ. ϟα΄.,4.91,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0619.jp2/full/1200,/0/default.jpg",,,,
4,grc,640,587,page_images/page-0619.png,,92,spr-ch-4.93,ϟβ,,,Κεφ. ϟβ΄.,4.92,Περὶ Ἀκαλύφης,Κεφ. ϟβ΄. (ϟδ΄.) [Περὶ Ἀκαλύφης.],Κεφ. ϟβ΄.,4.92,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0619.jp2/full/1200,/0/default.jpg",,,,
4,la,1554,587,page_images/page-0619.png,,,,XCI,XCIII,De Cotyledone altera.,Cap. XCI. (XCIII.) [De Cotyledone altera.] Est et,4.91,De Cotyledone altera,Cap. XCI. (XCIII.) [De Cotyledone altera.],,4.91,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0619.jp2/full/1200,/0/default.jpg",,,,
4,la,1555,587,page_images/page-0619.png,spr-lb-4-0619-16,,,XCII,XCIV,De Urtica.,"Cap. XCII. (XCIV.) [De Urtica.] Urticae, quam",4.92,De Urtica,Cap. XCII. (XCIV.) [De Urtica.],,4.92,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0619.jp2/full/1200,/0/default.jpg",,,,
4,grc,641,589,page_images/page-0621.png,,63,spr-ch-4.94,ξγ,,,Κεφ. ξγ΄.,4.63,Περὶ Γαλιόψεως,Κεφ. ξγ΄. (ξε΄.) [Περὶ Γαλιόψεως.],Κεφ. ξγ΄.,4.63,BACKWARD_JUMP;DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0621.jp2/full/1200,/0/default.jpg",,,,
4,la,1556,589,page_images/page-0621.png,,,,XCIII,XCV,De Galiopsi.,"Cap. XCIII. (XCV.) [De Galiopsi.] Galiopsis, quam",4.93,De Galiopsi,Cap. XCIII. (XCV.) [De Galiopsi.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0621.jp2/full/1200,/0/default.jpg",,,,
4,grc,642,590,page_images/page-0622.png,spr-lb-4-0622-01,64,spr-ch-4.95,ξδ,,,Κεφ. ξδ΄.,4.64,Περὶ Γαλίου,Κεφ. ξδ΄. (ξς΄.) [Περὶ Γαλίου.],Κεφ. ξδ΄.,4.64,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0622.jp2/full/1200,/0/default.jpg",,,,
4,grc,643,590,page_images/page-0622.png,,65,spr-ch-4.96,ξε,,,Κεφ. ξε΄.,4.65,Περὶ Ἠριγέροντος,Κεφ. ξε΄. (ξζ΄.) [Περὶ Ἠριγέροντος.],Κεφ. ξε΄.,4.65,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0622.jp2/full/1200,/0/default.jpg",,,,
4,la,1557,590,page_images/page-0622.png,,,,XCIV,XCVI,De Galio.,"Cap. XCIV. (XCVI.) [De Galio.] Galium, quod",4.94,De Galio,Cap. XCIV. (XCVI.) [De Galio.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0622.jp2/full/1200,/0/default.jpg",,,,
4,la,1558,590,page_images/page-0622.png,spr-lb-4-0622-10,,,XCV,XCVII,De Senecione.,"Cap. XCV. (XCVII.) [De Senecione.] Senecio,",4.95,De Senecione,Cap. XCV. (XCVII.) [De Senecione.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0622.jp2/full/1200,/0/default.jpg",,,,
4,grc,644,591,page_images/page-0623.png,,66,spr-ch-4.97,ξϛ,,,Κεφ. ξϛ΄.,4.66,Περὶ Θαλίκτρου,Κεφ. ξϛ΄. (ση΄.) [Περὶ Θαλίκτρου.],Κεφ. ξϛ΄.,4.66,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0623.jp2/full/1200,/0/default.jpg",,,,
4,grc,645,591,page_images/page-0623.png,,67,spr-ch-4.98,ξζ,,,Κεφ. ξζ΄.,4.67,Περὶ Βρύου θαλασσίου,Κεφ. ξζ΄. (σθ΄.) [Περὶ Βρύου θαλασσίου.],Κεφ. ξζ΄.,4.67,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0623.jp2/full/1200,/0/default.jpg",,,,
4,la,1559,591,page_images/page-0623.png,spr-lb-4-0623-10,,,XCVI,XCVIII,De Thalictro.,Cap. XCVI. (XCVIII.) [De Thalictro.] Thalictrum,4.96,De Thalictro,Cap. XCVI. (XCVIII.) [De Thalictro.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0623.jp2/full/1200,/0/default.jpg",,,,
4,la,1560,591,page_images/page-0623.png,spr-lb-4-0623-15,,,XCVII,XCIX,De Musco marino.,Cap. XCVII. (XCIX.) [De Musco marino.] Mu-,4.97,De Musco marino,Cap. XCVII. (XCIX.) [De Musco marino.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0623.jp2/full/1200,/0/default.jpg",,,,
4,grc,646,592,page_images/page-0624.png,,68,spr-ch-4.99,ξη,,,Κεφ. ξη΄.,4.68,Περὶ Φύκου θαλασσίου,Κεφ. ξη΄. (ρ΄.) [Περὶ Φύκου θαλασσίου.],Κεφ. ξη΄.,4.68,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0624.jp2/full/1200,/0/default.jpg",,,,
4,grc,647,592,page_images/page-0624.png,,69,spr-ch-4.100,ξθ,,,Κεφ. ξθ΄.,4.69,Περὶ Ποταμογείτονος,Κεφ. ξθ΄. (ρα΄.) [Περὶ Ποταμογείτονος.],Κεφ. ξθ΄.,4.69,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0624.jp2/full/1200,/0/default.jpg",,,,
4,la,1561,592,page_images/page-0624.png,,,,XCVIII,C,De Fuco marino.,Cap. XCVIII. (C.) [De Fuco marino.] E fuci ma-,4.98,De Fuco marino,Cap. XCVIII. (C.) [De Fuco marino.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0624.jp2/full/1200,/0/default.jpg",,,,
4,la,1562,592,page_images/page-0624.png,spr-lb-4-0624-15,,,XCIX,CI,De Potamogetone.,Cap. XCIX. (CI.) [De Potamogetone.] Potamoge-,4.99,De Potamogetone,Cap. XCIX. (CI.) [De Potamogetone.],,,PAIR_MISSING_GRC;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0624.jp2/full/1200,/0/default.jpg",,,,
4,grc,648,593,page_images/page-0625.png,,100,spr-ch-4.101,ρ,,,Κεφ. ρ΄.,4.100,Περὶ Στρατιώτου,Κεφ. ρ΄. (ρβ΄.) [Περὶ Στρατιώτου.],Κεφ. ρ΄.,4.100,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0625.jp2/full/1200,/0/default.jpg",,,,
4,la,1563,593,page_images/page-0625.png,spr-lb-4-0625-15,,,C,CII,De Stratiote.,"Cap. C. (CII.) [De Stratiote.] Stratiotes, in aqua-",4.100,De Stratiote,Cap. C. (CII.) [De Stratiote.],,4.100,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0625.jp2/full/1200,/0/default.jpg",,,,
4,grc,649,594,page_images/page-0626.png,,101,spr-ch-4.102,ρα,,,Κεφ. ρα΄.,4.101,Περὶ Στρατιώτου χιλιοφύλλου,Κεφ. ρα΄. (ργ΄.) [Περὶ Στρατιώτου χιλιοφύλλου.],Κεφ. ρα΄.,4.101,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0626.jp2/full/1200,/0/default.jpg",,,,
4,la,1564,594,page_images/page-0626.png,,,,CI,CIII,De Stratiote millefolio.,Cap. CI. (CIII.) [De Stratiote millefolio.] Stratio-,4.101,De Stratiote millefolio,Cap. CI. (CIII.) [De Stratiote millefolio.],,4.101,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0626.jp2/full/1200,/0/default.jpg",,,,
4,grc,650,595,page_images/page-0627.png,,102,spr-ch-4.103,ρβ,,,Κεφ. ρβ΄.,4.102,Περὶ φλόμου,Κεφ. ρβ΄. (ρδ΄.) [Περὶ φλόμου.],Κεφ. ρβ΄.,4.102,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0627.jp2/full/1200,/0/default.jpg",,,,
4,la,1565,595,page_images/page-0627.png,,,,CII,CIV,De Verbasco.,"Cap. CII. (CIV.) [De Verbasco.] Verbascum, quod",4.102,De Verbasco,Cap. CII. (CIV.) [De Verbasco.],,4.102,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0627.jp2/full/1200,/0/default.jpg",,,,
4,grc,651,597,page_images/page-0629.png,spr-lb-4-0629-01,103,spr-ch-4.104,ργ,,,Κεφ. ργ΄.,4.103,Περὶ Αἰθιοπίδος,Κεφ. ργ΄. (ρε΄.) [Περὶ Αἰθιοπίδος.],Κεφ. ργ΄.,4.103,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0629.jp2/full/1200,/0/default.jpg",,,,
4,grc,652,597,page_images/page-0629.png,,104,spr-ch-4.105,ρδ,,,Κεφ. ρδ΄.,4.104,Περὶ Ἀρκτίου,Κεφ. ρδ΄. (ρς΄.) [Περὶ Ἀρκτίου.],Κεφ. ρδ΄.,4.104,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0629.jp2/full/1200,/0/default.jpg",,,,
4,la,1566,597,page_images/page-0629.png,,,,CIII,CV,De Aethiopide.,Cap. CIII. (CV.) [De Aethiopide.] Aethiopis folia,4.103,De Aethiopide,Cap. CIII. (CV.) [De Aethiopide.],,4.103,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0629.jp2/full/1200,/0/default.jpg",,,,
4,la,1567,597,page_images/page-0629.png,,,,CIV,CVI,De Arctio.,"Cap. CIV. (CVI.) [De Arctio.] Arctium, quod",4.104,De Arctio,Cap. CIV. (CVI.) [De Arctio.],,4.104,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0629.jp2/full/1200,/0/default.jpg",,,,
4,grc,653,597,page_images/page-0631.png,spr-lb-4-0631-01,103,spr-ch-4.106,ργ,,,Κεφ. ργ΄.,4.103,Περὶ Αἰθιοπίδος,Κεφ. ργ΄. (ρε΄.) [Περὶ Αἰθιοπίδος.],Κεφ. ργ΄.,4.103,BACKWARD_JUMP;DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0631.jp2/full/1200,/0/default.jpg",,,,
4,grc,654,597,page_images/page-0631.png,,104,spr-ch-4.107,ρδ,,,Κεφ. ρδ΄.,4.104,Περὶ Ἀρκτίου,Κεφ. ρδ΄. (ρς΄.) [Περὶ Ἀρκτίου.],Κεφ. ρδ΄.,4.104,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0631.jp2/full/1200,/0/default.jpg",,,,
4,la,1568,597,page_images/page-0631.png,,,,CIII,CV,De Aethiopide.,Cap. CIII. (CV.) [De Aethiopide.] Aethiopis folia,4.103,De Aethiopide,Cap. CIII. (CV.) [De Aethiopide.],,4.103,BACKWARD_JUMP;DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0631.jp2/full/1200,/0/default.jpg",,,,
4,la,1569,597,page_images/page-0631.png,,,,CIV,CVI,De Arctio.,"Cap. CIV. (CVI.) [De Arctio.] Arctium, quod",4.104,De Arctio,Cap. CIV. (CVI.) [De Arctio.],,4.104,DUPLICATE_GENERATED_N;PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0631.jp2/full/1200,/0/default.jpg",,,,
4,grc,655,598,page_images/page-0632.png,,105,spr-ch-4.108,ρε,,,Κεφ. ρε΄.,4.105,Περὶ Ἀρκείου,Κεφ. ρε΄. (ρζ΄.) [Περὶ Ἀρκείου.],Κεφ. ρε΄.,4.105,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0632.jp2/full/1200,/0/default.jpg",,,,
4,grc,656,598,page_images/page-0632.png,,109,spr-ch-4.109,ρς,,,Κεφ. ρς΄.,4.106,Περὶ Πετασίτου,Κεφ. ρς΄. (ρη΄.) [Περὶ Πετασίτου.],Κεφ. ρς΄.,4.106,PRINTED_SOURCE_CONFLICT;SOURCE_VISIBLE_MISMATCH,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0632.jp2/full/1200,/0/default.jpg",,,,
4,la,1570,598,page_images/page-0632.png,,,,CV,CVII,De Personata.,Cap. CV. (CVII.) [De Personata.] Personatam,4.105,De Personata,Cap. CV. (CVII.) [De Personata.],,4.105,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0632.jp2/full/1200,/0/default.jpg",,,,
4,la,1571,598,page_images/page-0632.png,spr-lb-4-0632-15,,,CVI,CVIII,De Petasite.,Cap. CVI. (CVIII.) [De Petasite.] Petasites petiolo,4.106,De Petasite,Cap. CVI. (CVIII.) [De Petasite.],,4.106,PRINTED_SOURCE_CONFLICT,"https://iiif.archive.org/image/iiif/3/b23982500_0001%2Fb23982500_0001_jp2.zip%2Fb23982500_0001_jp2%2Fb23982500_0001_0632.jp2/full/1200,/0/default.jpg",,,,
